17077,21121,28495,9606,16361,20428,479,8408,30405,5311,23977,14358,14799,15257,14654,7053,6332,11671,23762,9678,32029,19791,29089,776,19419,10750,217,32417,1729,24588,12262,18182,15847,26697,7487,8197	14901	23762,21121,28495,9606,16361,20428,479,8408,32029,5311,14358,14799,15257,14654,7053,6332,15847,17077,9678,30405,19791,29089,23977,19419,10750,7487,32417,1729,24588,776,12262,18182,11671,26697,217,14901,8197	0.00227090349218
23827,15871,20515,13021,31511,27728,10138,29148,25068,15483,17050,174,21151,15712,15104,28634,21402,16091,27573,8938,16814,11844,4789,24510,2388,20022,19055,24390,604,13096,10762,15640,7989,172,6430,27310,22710,1466	13402	23827,15871,20515,13021,31511,27728,10138,25068,15483,17050,174,16091,15712,7989,28634,21402,21151,27573,8938,172,16814,11844,4789,24510,2388,20022,19055,24390,604,13096,10762,15640,15104,29148,6430,27310,22710,13402,1466	0.000425059059537
26326,15583,7841,30414,4384,27818,29381,6536,21362,22544,6422,6451,12056,5931,6993,20812,27569,24057,191,20476,16392,14702,30512,875,19359,23972,12156,18976,13087,7257,440,8130,1151,26781,2873,13255,27732,20052,22287	14859	26326,15583,7841,30414,4384,27818,29381,6536,21362,22544,6422,6451,12056,5931,6993,20812,27569,14859,24057,191,20476,16392,14702,30512,875,19359,23972,12156,18976,13087,7257,26781,8130,1151,440,2873,13255,27732,20052,22287	0.0135626341075
11777,32366,779,28806,32006,18983,30464,870,31692,27748,2668,11761,21689,16371,5378,27752,31529,24665,22865,10280,20678,11906,6016,25661,10402,28863,8874,29030,5012,11650,30369,16794,18068,14884,22365,20506,3386,6376,19926,30335	8207	32366,5378,28806,32006,18983,30464,16371,31692,27748,2668,8207,11761,21689,870,779,27752,31529,24665,11777,10280,20678,11906,25661,10402,28863,8874,29030,19926,5012,11650,30369,16794,18068,6016,22365,14884,20506,3386,6376,22865,30335	-0.0491743841168
31536,11781,8747,205,29058,9263,10649,7282,4328,7626,31150,22397,20516,26945,25645,5028,11839,13837,1645,32353,24894,15929,32253,22562,577,30704,15961,20568,15058,6182,24525,18774,2835,21434,4008,3428,15274,27260,230,27117,2500	7559	31536,11781,22397,205,29058,9263,10649,7282,4328,11839,31150,20516,26945,25645,5028,13837,1645,32353,24894,15929,32253,22562,577,30704,15961,20568,8747,6182,15058,24525,18774,2835,21434,4008,3428,15274,27260,230,27117,2500,7626,7559	-0.000975409097479
28501,3903,25900,15883,15716,29564,30445,30561,18709,14647,10413,28886,2109,19331,32645,7800,1401,23766,12715,31103,22581,26587,5364,21363,19267,17218,31227,23245,9631,19129,13975,29313,18223,5287,29199,4204,8778,18167,21673,26038,29810,3318	11111	28501,3903,25900,15883,15716,29564,30445,30561,18709,14647,10413,28886,2109,19331,32645,7800,1401,29313,23766,12715,31103,22581,5364,21363,19267,11111,17218,31227,23245,9631,19129,13975,26587,18223,5287,29199,4204,8778,18167,21673,26038,29810,3318	-0.00616464683794
3168,24997,25422,11839,13122,28250,29988,17873,30760,30309,3697,2613,5010,5981,29369,2874,13409,3520,21867,21243,14728,875,24473,3008,19428,4641,4708,20056,21408,25572,3819,1327,19670,16292,12878,31186,22378,10589,27998,13392,21956,29251,9416	31564	3168,24997,31564,2874,11839,13122,28250,29988,17873,30760,30309,3697,2613,5010,5981,29369,25422,10589,3520,21867,21243,14728,875,24473,13392,19428,4641,4708,20056,21408,25572,3819,1327,19670,16292,12878,31186,22378,13409,27998,3008,21956,29251,9416	-0.00780696643557
12127,5671,16648,8550,4795,6242,3696,4426,4683,13630,28940,12970,28312,15715,9564,32747,22482,4450,15498,25005,2906,23161,14594,21830,22156,22150,18747,5059,12761,22794,32129,9061,31405,32009,3574,22976,13539,26770,13827,19919,10454,13253,32789,6256	1753	12127,9061,16648,8550,12970,6242,3696,4683,13630,28940,4795,15715,9564,32747,32789,22794,4450,15498,25005,2906,23161,14594,22976,21830,22156,19919,22150,4426,5059,12761,22482,32129,31405,3574,32009,18747,13539,5671,13827,28312,1753,10454,13253,26770,6256	-0.00818838458747
29381,6479,11497,27459,32779,6423,24897,26477,3359,21282,30041,10899,5352,3693,4990,796,13025,4936,24258,20344,8586,19292,282,19039,8450,26739,17240,2983,7933,10191,28431,12134,5780,30678,28847,17114,10842,26373,8381,13153,31453,29319,12643,16833,21986	3206	4936,26373,27459,32779,6423,24897,26477,3359,8381,30041,4990,21986,3206,5352,3693,10899,796,13025,6479,24258,17114,20344,8586,19292,19039,8450,5780,17240,2983,7933,10191,28431,12134,26739,30678,28847,29381,282,11497,21282,13153,31453,29319,12643,16833,10842	0.000220966465141
20865,27344,27268,25564,25810,31175,32033,753,10394,3492,30499,20761,16011,5417,3697,19066,25958,15656,13709,25185,169,14267,1959,3891,11527,13808,15072,9155,17845,10415,16196,15111,27913,2793,1843,24149,13216,29247,24740,16133,10205,12069,27615,193,21461,16229	24391	16196,27344,27268,25564,25810,31175,32033,753,5417,3492,24391,30499,20761,16011,3697,16133,25958,15656,13709,25185,169,14267,1959,3891,11527,13808,15072,9155,17845,10415,20865,15111,27913,13216,2793,1843,24149,10394,29247,24740,19066,10205,12069,27615,193,21461,16229	0.000548115908855
25341,4775,2842,29483,5756,16480,16418,18761,3002,20643,16521,1986,13054,25766,21437,4832,11273,8009,1085,24229,11059,30366,18826,7035,32829,17663,20341,20444,12984,25221,515,9854,22202,20688,12510,12921,18305,17039,14153,30444,16599,10566,15853,9201,10298,14756,20661	28188	25341,4775,2842,29483,5756,28188,10298,16480,18761,20643,16521,1986,9201,13054,30444,20341,21437,14153,8009,1085,24229,11059,30366,11273,7035,32829,17663,16418,20444,12984,25221,515,22202,9854,20688,12510,12921,18305,17039,4832,25766,16599,10566,15853,18826,3002,14756,20661	-0.00136077612256
30016,10105,3482,18824,7440,15087,24509,23767,1029,32223,24388,22555,31438,10064,416,25672,17043,27015,32819,13456,8240,9301,2614,20675,5607,20124,31883,9302,19115,20398,630,14532,10587,32139,11595,4371,1944,23771,19017,26572,8622,11406,29854,6796,20765,1100,20040,32617	24428	30016,10105,3482,18824,7440,15087,23767,1029,32223,24388,22555,19115,31438,10064,416,25672,17043,27015,32819,4371,13456,8240,9301,20675,5607,20124,31883,2614,20398,630,14532,10587,32139,24509,9302,1944,23771,11595,19017,24428,26572,8622,11406,29854,6796,20765,1100,20040,32617	-0.00200307548176
1121,21913,17693,24674,1683,1300,31075,30589,22223,28167,4668,27002,1448,23317,13156,25333,5761,32576,31509,32225,2618,24342,5348,5148,27753,24170,17648,17663,13365,30653,19619,7189,24386,16124,23632,13370,24303,2835,20464,4550,20826,6894,6234,4783,13743,22022,18603,9133,9783	21042	1121,21913,17693,24674,1683,1300,31075,30589,22223,28167,4668,27002,1448,5761,20464,13156,13743,23317,32576,31509,32225,2618,24342,5348,5148,27753,24170,17648,17663,13365,2835,7189,24386,16124,23632,13370,24303,19619,4550,30653,6894,20826,6234,4783,25333,21042,22022,18603,9133,9783	0.000679359071381
2927,27370,8563,30011,7552,31678,26981,22386,23331,5005,19684,1505,16750,27707,13587,15145,29216,12303,28599,8921,31071,9209,27852,24921,26994,756,12831,12090,15365,23566,32363,6439,14160,14960,26973,20847,24141,23816,8569,30070,5412,24,6286,2011,24860,20299,415,16489,10791,2055	25018	2927,27370,30011,7552,31678,26981,22386,23331,5005,19684,1505,16750,27707,13587,15145,29216,12303,28599,8921,31071,9209,27852,8563,26994,756,12831,12090,15365,23566,32363,6439,14160,14960,26973,20847,24141,23816,8569,415,30070,5412,24,6286,2011,24860,20299,25018,24921,16489,10791,2055	-0.0018222119933
26298,23703,27040,21642,13375,17899,15744,17571,20416,695,16231,23212,795,14970,5631,24870,13817,22415,12216,11964,4866,29845,32806,16914,30840,12411,20509,1836,19079,14672,23900,5182,28747,29024,9715,21253,19179,30018,9741,13971,28879,31658,12094,25696,20210,6488,32048,11550,29685,17595,17117	12513	26298,23703,27040,21642,13375,17899,15744,20416,695,16231,23212,795,14970,4866,24870,12513,13817,21253,12216,11964,29845,32806,16914,12411,20509,1836,19079,14672,23900,5182,28747,9715,29024,30840,22415,19179,17117,30018,9741,13971,28879,31658,12094,25696,20210,6488,32048,11550,5631,29685,17595,17571	0.00140382559012
7278,24392,3703,6924,6549,29551,7867,1803,27751,1941,28444,27847,12988,28928,26505,16112,13820,28384,15250,25482,30562,24635,12558,706,32210,4754,16185,9322,26091,25264,30652,10613,7679,22030,23622,8354,4090,15321,28533,1678,26377,20835,5158,7617,31460,26794,16307,24679,22902,15506,32281,7906	26205	7278,24392,3703,25264,6549,30652,7867,1803,27751,1941,28444,27847,12988,26205,26505,7906,16112,13820,28384,15250,25482,30562,24635,12558,706,4754,16185,9322,26091,6924,29551,10613,7679,32210,23622,8354,4090,15321,28533,1678,26377,20835,5158,22030,28928,31460,26794,16307,24679,22902,15506,32281,7617	0.000470999618593
24109,21097,5403,15789,6939,10590,22475,11056,14367,15483,7733,16957,23917,2119,4299,10807,2776,9141,14375,18462,20103,18756,6396,26588,32315,4145,6452,31999,6571,10312,12981,3321,14407,24158,12439,14081,1803,26152,19420,16326,22122,14816,2900,24240,30134,2698,14950,22374,2413,31033,3249,20373,7765	5077	24109,21097,3249,5403,1803,6939,10590,22475,11056,15483,7733,16957,23917,30134,4299,10807,2776,9141,14375,18462,20103,18756,6396,26588,32315,4145,6452,16326,6571,10312,12981,5077,3321,14407,24158,12439,14081,2119,26152,22122,31999,19420,14816,2900,24240,15789,2698,14950,22374,2413,31033,14367,20373,7765	-0.00185419455525
20396,24192,20735,21237,17579,7491,32304,7185,5876,7255,26174,10200,26993,7251,26749,17318,26311,4603,697,26633,17751,25006,1394,13401,10361,2699,5409,10396,26475,3552,140,17088,17721,9716,18187,13975,18141,3525,1282,29718,28977,11119,17575,4900,273,4653,32624,4517,11916,2598,341,269,5203,30178	4953	269,20396,24192,20735,4603,17579,273,32304,7185,26749,7255,26174,10200,26993,7251,4953,5876,21237,26311,26633,17751,2598,3525,13401,10361,2699,697,10396,26475,3552,140,17088,17721,9716,18187,13975,18141,1394,1282,29718,11119,28977,17318,17575,4900,7491,4653,32624,4517,11916,25006,341,5409,5203,30178	-0.00176707147994
2448,9994,32504,12783,13950,4938,18762,28007,5208,17466,18634,4957,9438,29095,18533,29495,25942,15480,6745,30710,15045,25803,29688,7358,850,18945,18180,1681,22399,1038,11532,23012,22894,18567,29229,23589,7889,32669,21391,18727,8212,7264,6020,12617,888,724,26313,21096,26511,19314,12361,25332,27400,12267,18876	26931	2448,9994,32504,12783,13950,4938,1681,5208,17466,18634,4957,9438,29095,18533,28007,25942,15480,6745,30710,15045,29495,29688,7358,850,18945,18180,27400,26313,1038,11532,18762,22894,18567,29229,22399,7889,32669,26931,21391,18727,8212,7264,6020,12617,23589,888,724,23012,21096,26511,19314,12361,25803,25332,12267,18876	-0.000261975027258
20031,20631,5461,1311,11620,22341,26316,2241,19788,25230,3122,23698,28434,3940,5513,27187,7041,4766,26846,9437,20301,18418,29568,23180,20101,13864,12675,14427,6021,5622,20559,15399,30482,24262,6285,1902,17227,6724,2179,12353,16646,22816,32860,4222,28071,24263,31865,8668,20070,14881,6086,26594,11875,23173,21324,30990	18272	23173,20031,20631,5461,1311,11620,6021,26316,2241,12675,27187,3122,23698,28434,3940,5513,25230,18272,4766,26846,9437,20301,18418,29568,23180,20101,5622,13864,14427,22341,7041,20559,15399,30482,24262,6285,1902,17227,6724,2179,12353,16646,22816,32860,4222,28071,19788,31865,30990,8668,14881,6086,26594,11875,20070,21324,24263	-0.00239303546216
7252,16621,25138,20427,27587,21341,15249,8667,21219,4237,26708,25928,12110,28720,7903,29658,18847,13903,190,18357,800,32367,21441,13189,3061,21075,8644,27762,17401,25355,4882,20949,2072,32465,19078,12867,29370,31793,19039,3221,31201,10428,4380,4618,16001,20259,25124,8425,15884,1698,10857,28210,12514,1041,5073,22245,5883	607	7252,16621,5883,25138,20427,27587,21341,15249,8667,21219,4237,26708,25928,12110,28720,7903,29658,607,18847,13903,190,18357,800,32367,21441,13189,3061,21075,8644,27762,17401,25355,20949,32465,19078,12867,29370,31793,19039,3221,31201,10428,4380,5073,4618,4882,20259,25124,8425,15884,1698,10857,16001,12514,1041,2072,22245,28210	-0.000577356693209
5830,2588,7957,23209,10046,26846,26295,26275,30751,19933,14309,7657,29955,21103,1799,13147,23991,8272,27920,7323,29574,8434,5233,12225,27890,7523,15484,20508,31955,11977,31071,4765,22503,25803,21601,16320,27837,31044,2952,15678,742,6373,8583,14864,19953,23095,23712,19395,21310,9359,13171,19081,30198,20278,2598,3562,11791	25698	5830,2588,7957,23209,10046,26846,26295,26275,30751,25698,19933,14309,7657,29955,21103,1799,13147,23991,8272,27920,7323,29574,8434,5233,12225,11791,27890,7523,15484,20508,31955,11977,31071,16320,22503,20278,21601,4765,27837,31044,2952,6373,8583,15678,19953,23095,23712,19395,21310,9359,13171,19081,30198,742,2598,3562,25803,14864	0.0048131914354
12061,8270,19519,17314,31291,6009,9821,23918,32526,20416,27412,22173,5247,855,31913,11041,20690,20402,8020,23701,995,27540,17759,31254,30953,373,25110,31110,7897,7428,27075,30213,7512,24159,28611,24091,14920,1351,7607,10669,9792,2946,27283,18387,30716,12153,6617,10596,6130,950,8732,17049,21120,10589,8359,21324,3682,2182,17669	13710	12061,8270,19519,17314,31291,6009,9821,23918,32526,20416,27412,22173,5247,855,31913,11041,20690,13710,20402,8020,23701,995,27540,17759,31254,30953,373,25110,31110,7897,7428,27075,30213,7512,24159,28611,24091,14920,1351,7607,10669,9792,30716,27283,18387,2946,3682,6617,10596,17669,950,8732,17049,21120,10589,8359,21324,12153,2182,6130	0.000543638516748
8683,4912,21737,3190,3365,16660,6339,23795,32334,26698,17442,3514,14723,3070,30539,24026,32449,13740,24612,32855,30672,28391,15197,3753,26577,2441,7413,16803,19610,7265,21634,9348,11000,12029,14520,15051,29718,20856,8799,28005,29172,13542,8130,6347,11463,12853,13815,26467,27585,19828,2915,6774,17243,8582,19573,30118,8045,27917,17704,9112	21999	8683,4912,6347,3190,28005,16660,6339,17243,32334,26698,17442,3514,14723,3070,9112,30539,24026,32449,13740,24612,32855,30672,28391,15197,3753,26577,2441,7413,16803,19610,7265,21634,11463,11000,12029,14520,15051,12853,20856,8799,3365,29172,13542,8130,21999,9348,29718,13815,26467,27585,19828,2915,6774,21737,8582,19573,30118,8045,27917,17704,23795	-0.0012782750408
28949,11012,11515,26042,11149,14657,17390,705,16641,9158,14368,7827,10867,24500,1305,10531,29365,2031,11841,1096,32087,1209,828,7007,16424,16942,30266,22760,11474,23458,21080,26480,22867,4747,2478,11347,20205,21001,18822,27311,26387,10432,24255,1864,4798,14968,6370,30002,27620,10283,176,4921,17306,9886,29755,8620,11838,12577,20530,14440,371	19218	28949,11012,26387,11474,26042,11149,14968,14657,17390,705,14368,7827,10867,24500,10531,29365,2031,11841,1096,32087,19218,828,7007,16424,1209,30266,22760,23458,21080,26480,22867,4747,2478,11347,16942,21001,18822,27311,9158,10432,20205,24255,1864,4798,1305,6370,30002,4921,27620,16641,176,11515,17306,9886,29755,8620,11838,12577,20530,14440,371,10283	0.00308250749734
8320,1986,27596,17628,21682,24873,3434,25767,16856,3242,25649,308,17209,20721,18780,8306,22335,594,4476,3603,24264,21421,404,21522,14474,32732,25430,8317,7633,11002,23614,11037,10141,1478,27209,28292,13009,27593,4033,25288,17499,20967,24004,31760,18354,10212,20962,16151,8116,11661,7662,1205,24609,31823,3479,28697,8489,30681,8065,3265,19093,2438	25129	4476,27596,1478,17628,21682,24873,3434,17499,16856,3242,25649,308,594,20721,8320,8306,31823,1986,3603,24264,21421,3479,21522,14474,32732,25430,17209,7633,8489,25288,11037,25129,10141,27209,2438,23614,28292,13009,4033,18780,20962,25767,16151,8317,24004,31760,18354,10212,20967,27593,8116,11661,1205,24609,22335,404,28697,11002,30681,8065,3265,19093,7662	0.000683587692921
1964,16270,6693,22505,28398,16142,9471,11751,8367,26031,14045,26871,28743,954,10095,21295,25433,29217,2709,7583,1475,4601,16022,10296,19136,4368,22033,24982,15300,12990,31538,5390,32634,26554,24442,11598,25104,21123,32170,2272,25253,15415,27936,7527,28688,13742,21192,32120,893,407,20941,6343,24136,12775,15099,20137,6841,19990,13786,27090,30865,21573,4752	21792	1964,16270,26031,22505,21192,16142,9471,11751,8367,27936,28743,954,10095,21295,12775,25433,14045,2709,7583,1475,11598,4601,16022,20137,19136,4368,22033,10296,15300,19990,31538,6343,26871,32634,26554,5390,24982,25104,32170,21123,25253,15415,29217,7527,13742,2272,32120,15099,893,407,20941,28688,24136,6693,24442,28398,6841,12990,13786,27090,21792,30865,21573,4752	-0.000213541359485
9461,3106,14924,5030,23165,24146,12115,1803,5786,4471,14046,5220,21908,14112,22311,3499,20448,24918,7687,30010,9151,26527,23695,13523,6993,31463,11757,13966,27007,5734,10019,1508,24216,4973,30386,31125,19626,8396,23559,19896,14001,19006,16282,1940,13901,29173,11826,32420,17483,18769,18932,21265,18245,25144,3895,16101,7462,19714,1743,13158,18427,3644,26074,30711	31873	9461,4973,14924,5030,23165,24146,12115,1803,5786,4471,29173,5220,21908,14112,22311,3499,8396,24918,31463,30010,1743,13523,18427,6993,7687,11757,7462,13966,27007,5734,10019,1508,24216,3106,26527,31125,19626,20448,23559,23695,14001,19006,31873,16282,1940,13901,3895,17483,26074,18769,19896,11826,18245,25144,9151,16101,18932,30386,32420,19714,13158,21265,14046,3644,30711	-0.000824627874398
4057,23367,29704,8478,3050,5346,23434,25605,28175,30906,8899,12826,17665,25116,4244,25935,28709,20625,12029,15164,23957,15903,14961,10914,17820,13966,8603,22852,1633,9348,128,12299,4758,31929,10320,4567,8990,20591,16032,767,1050,9832,1804,4948,31496,7672,29575,1794,4460,15951,7328,20661,15155,489,26253,12564,26381,20335,16800,24855,31624,17004,13113,1430,8507	16287	4057,23367,29704,8478,3050,5346,4567,12299,25605,9832,30906,8899,12826,17665,25116,4244,25935,28709,20625,15164,15903,14961,31496,17820,10914,12029,29575,22852,13966,7672,128,23434,4758,16287,23957,10320,8603,8990,20591,16032,767,1050,28175,1804,4948,9348,31929,1794,4460,15951,7328,15155,489,26253,1430,12564,1633,26381,20335,16800,24855,31624,17004,13113,20661,8507	-0.000513600580313
24372,4611,27303,28471,26360,14283,31679,15691,10001,4237,20769,32216,12716,31690,692,23283,29499,8581,25640,27877,11481,17885,11517,31146,4684,7358,23017,15707,26634,9182,6146,12946,15035,17119,4478,6551,2074,12671,9080,19300,6409,21799,27037,24427,26585,17913,6273,1630,28282,104,9164,18335,30445,10013,20355,11813,663,1547,31086,31053,21013,24595,18171,30650,1961	5023	24372,4611,27303,28471,23017,14283,17119,15691,10001,4237,20769,32216,31690,1630,23283,29499,8581,25640,27877,11481,17885,11517,31146,12716,7358,26360,15707,26634,9182,12946,30445,5023,31086,6146,4478,6551,31053,2074,12671,9080,692,6409,21799,27037,18171,17913,6273,26585,30650,104,9164,18335,31679,10013,20355,11813,663,1547,15035,4684,21013,24595,24427,28282,1961,19300	-0.000706446167142
